"","CELL1_TREATMENT1","CELL2_TREATMENT1"
"ENSG00000198793",0.802433475719453,3.317241400305
"ENSG00000116898",0.122187751882078,0.980189150057597
"ENSG00000151353",0.133456575368926,-0.0142331692336981
"ENSG00000224051",-0.0486938423289473,0.384353803912278
"ENSG00000132781",-0.267652519336187,0.315200616482537
"ENSG00000116747",-0.20245552452711,0.123284779799442
"ENSG00000079277",-0.156248127751328,0.553863121229261
"ENSG00000134313",0.103437158320652,0.311619190437264
"ENSG00000159363",0.393648769123129,1.52523838156781
"ENSG00000117748",0.122902836531282,-0.134795626709466
"ENSG00000121957",-0.113008252157773,0.569910233479374
"ENSG00000125944",-0.255611696609475,0.169142791480941
"ENSG00000163486",-0.0763680320397768,0.951764701323207
"ENSG00000131778",-0.160949567743665,0.153922394125592
"ENSG00000116815",-0.347952510835707,0.635248712208206
"ENSG00000116918",-0.158656600062829,1.09137728281578
"ENSG00000116903",0.112014053174549,0.643516959496899
"ENSG00000157933",0.0993816808073602,0.452172978721607
"ENSG00000117133",-0.177478555424535,0.407927709535907
"ENSG00000142784",-0.0824488687055809,0.0946931028788427
"ENSG00000162976",0.0997000050318235,0.327891617010856
"ENSG00000117419",0.0309859321379499,0.0300254167272963
"ENSG00000134697",-0.252593548493258,0.232977270121106
"ENSG00000069424",-0.0867603178758975,0.0254023357178892
"ENSG00000143207",-0.0594709935695528,0.160091437821359
"ENSG00000198744",0.0101305003424868,1.80838660370465
"ENSG00000025800",0.010219602328075,1.41190933326388
"ENSG00000221978",0.0163496459464497,0.83877922025219
"ENSG00000163386",-0.113299427919006,0.427169491244476
"ENSG00000173660",0.0152518271354391,0.630975407381873
"ENSG00000066322",0.0169928133904752,-0.120474977050086
"ENSG00000163029",-0.017003546583856,0.548278193569225
"ENSG00000117523",-0.3049709132804,-0.034653779992596
"ENSG00000143162",0.504671387650089,-0.00810803410193129
"ENSG00000180198",-0.112886325688549,0.223540916298122
"ENSG00000078618",-0.0517421098847695,-0.0884724977228357
"ENSG00000097021",-0.0335953779955239,1.46005011045916
"ENSG00000152904",0.214282393310813,0.192240872341812
"ENSG00000160072",0.136836738289212,-0.563184525893877
"ENSG00000137947",-0.4065242208475,1.07178878789515
"ENSG00000182551",-0.155508615080084,-0.104599299927218
"ENSG00000076356",-0.209679217808392,0.608813755696728
"ENSG00000160051",0.178726996070308,1.51790145726068
"ENSG00000115129",0.0832126954261359,-2.17412237726815
"ENSG00000213047",-0.104717901612664,1.00148721903084
"ENSG00000163399",-0.143688138735956,0.566995203395664
"ENSG00000116478",-0.158869014096813,-2.38093083025972
"ENSG00000175279",-0.114931507239225,0.310718235050755
"ENSG00000169504",0.257407678048635,-1.15092516289498
"ENSG00000197568",0.509862252752951,-0.888834698046127
"ENSG00000135778",-0.00387029389105438,0.719339379423124
"ENSG00000182004",-0.0684650125844366,0.293926652123174
"ENSG00000053372",-0.0316000410829926,-0.0001159630750363
"ENSG00000162419",0.294361077974901,-0.150187794606525
"ENSG00000143845",0.0188871058495529,0.240562821956594
"ENSG00000182827",-0.230446458141589,0.215536363848068
"ENSG00000116489",0.0192405965293548,-0.00400698561220218
"ENSG00000011021",0.0869388554465848,0.113904546630102
"ENSG00000189339",0.271716139338112,0.574426678659905
"ENSG00000075945",-0.156228534211664,0.445188529640242
"ENSG00000163472",-0.0371105834469641,0.467945726555349
"ENSG00000136636",0.0921261712182131,0.320535774713084
"ENSG00000168159",0.0816024057105817,-0.533701757684221
"ENSG00000160767",0.140906827310943,-0.246881371838063
"ENSG00000067334",-0.00323197643155473,0.773788262918944
"ENSG00000178028",-0.13133439916909,0.449402485233201
"ENSG00000116957",0.178910149830254,0.604367197814847
"ENSG00000117036",-0.0894763520649306,-0.0107465446695349
"ENSG00000197312",0.369397753683363,0.88344087056529
"ENSG00000116679",-0.13355345099176,0.849465807356926
"ENSG00000143751",0.167711737898473,0.425643052783504
"ENSG00000116649",0.0540387478505899,0.661155899536616
"ENSG00000123836",0.00906202238531465,0.306901354283903
"ENSG00000116525",0.00731909428110861,0.185573546452728
"ENSG00000143198",0.246148981615758,0.265494653169843
"ENSG00000117360",-0.174353777824575,-0.0666835236435424
"ENSG00000185104",-0.0185888415916739,0.4892005359541
"ENSG00000117461",-0.201337920328274,0.2272093194957
"ENSG00000162413",-0.0988676909759965,-0.0614656422606402
"ENSG00000117118",-1.08339104129307,0.872125943981635
"ENSG00000198912",-0.115317053776079,-4.77503616744014
"ENSG00000117519",-0.0256139673224671,0.740206795869411
"ENSG00000052723",0.187579583457836,0.239355034960463
"ENSG00000180758",-0.0357120727315434,-0.250103099025894
"ENSG00000081721",0.0274874812338109,-0.988613029226894
"ENSG00000135776",-0.356215140040748,0.572458588943881
"ENSG00000198198",-0.395112494284818,1.13129623967202
"ENSG00000126088",-0.00484961299518674,0.362079617391056
"ENSG00000240857",0.103416177050226,1.03440028622069
"ENSG00000118193",0.024487649053258,-1.43893248314965
"ENSG00000116874",0.0245635897216557,-0.615841030277896
"ENSG00000122406",-0.0707131984605718,0.380003722470869
"ENSG00000116793",-0.121795648928411,0.484501017812126
"ENSG00000117448",-0.0468177105413671,1.00529898300655
"ENSG00000121753",-0.0187709891097607,0.232443560385317
"ENSG00000170385",-0.110819814517438,0.104950285137073
"ENSG00000122482",0.187729116728966,0.423946761669606
"ENSG00000116698",-0.0118002170113786,0.417994385106693
"ENSG00000117114",0.018332102186138,0.422960702603198
"ENSG00000116667",0.00228821148855547,0.431243106084507
"ENSG00000156869",0.0567176256617938,0.293636096630304
"ENSG00000163874",0.150855898888922,0.765323592110887
"ENSG00000159592",-0.0147091118616878,-0.251620450182792
"ENSG00000077254",-0.133196917481995,0.141349838402315
"ENSG00000117592",-0.21477074373536,0.0217536750712529
"ENSG00000162702",-0.0711034679651959,0.51032906763659
"ENSG00000156171",0.0593548687884899,-0.233816786534817
"ENSG00000142961",0.142510644685449,-0.872865783297049
"ENSG00000183853",-0.279436845469035,0.571224023670105
"ENSG00000142687",-0.108436489987225,0.704457896451402
"ENSG00000143815",0.208431328838547,1.54147222671093
"ENSG00000130940",0.106493574927677,0.779269404327225
"ENSG00000160075",-0.389993430124383,0.0273942468666943
"ENSG00000160766",0.0287094126844339,0.177820748398947
"ENSG00000177628",0.0767697326376893,-0.0641582708591237
"ENSG00000120948",-0.145911244102882,0.551003398022778
"ENSG00000160803",-0.895416871131041,0.842105352562433
"ENSG00000162385",0.0397256446534658,0.618022409700308
"ENSG00000189337",0.0959667114847686,0.577906788369324
"ENSG00000154305",0.0725524138781098,0.438212004524157
"ENSG00000134744",-0.0108448578521721,-0.625657057308013
"ENSG00000196517",0.0729609189290607,-0.940604482642396
"ENSG00000214114",0.0910901465567167,0.323109496917797
"ENSG00000143156",0.252430205911728,1.6569179872326
"ENSG00000084652",0.0595599473049857,0.904436588309898
"ENSG00000116761",-0.0391532532917645,0.130016470950631
"ENSG00000117475",0.0270117085272055,1.19572163122435
"ENSG00000154429",-0.185719994597129,1.32504015106222
"ENSG00000160710",0.180558712917486,-1.75816837259738
"ENSG00000157978",0.185360073004118,1.46504490799236
"ENSG00000132694",0.00868421583083571,0.0594906157088229
"ENSG00000117597",-0.0703882607173909,0.524374363201922
"ENSG00000010165",-0.165035165356834,-0.0262831381146583
"ENSG00000142686",-1.20708487508263,0.734862486861786
"ENSG00000117528",-0.0577881823746927,0.441047918693607
"ENSG00000116752",-0.0874784146836145,0.672607285243227
"ENSG00000228794",0.152532755366293,0.45948300974245
"ENSG00000127054",-0.0409780407535947,0.786451670065352
"ENSG00000163159",-0.199835450475032,-0.160127549968429
"ENSG00000183520",-0.221660230013296,0.0483101759375621
"ENSG00000116266",-0.107014419576856,0.625673380723941
"ENSG00000158062",-0.0115350371021826,-0.17192518255563
"ENSG00000127603",0.132521587884704,1.00819177048018
"ENSG00000119185",-0.450066563827735,0.279530092232892
"ENSG00000097096",0.56317802568792,-0.622383641315555
"ENSG00000117222",0.0146894955234362,-0.414686434271674
"ENSG00000058453",-0.0111798168666993,0.268592360483089
"ENSG00000125703",-0.158699922191156,0.190382124095216
"ENSG00000097046",-0.231401039146117,0.627163419556336
"ENSG00000174842",0.142378711622346,0.418812434645451
"ENSG00000160679",-0.0322306885755247,-0.104602796142001
"ENSG00000117625",-0.78244250263252,0.832001654764785
"ENSG00000134690",0.270193041433344,0.666026133556751
"ENSG00000054116",-0.0525361946536002,0.73550424639562
"ENSG00000181450",-0.0306480164544714,-0.0101350285885589
"ENSG00000157881",-0.0165947149139913,-0.574142210103281
"ENSG00000143324",0.0795801153266845,-1.08916248509706
"ENSG00000117362",-0.136453769072717,0.493893777470446
"ENSG00000091483",0.122513061201756,-0.540217648233276
"ENSG00000176261",-0.893292515295612,0.332350563548313
"ENSG00000117620",0.202560382449971,-0.0355476274719817
"ENSG00000117650",-0.281067311224395,0.0381251316974611
"ENSG00000117859",-1.03613951001355,1.18326400125431
"ENSG00000164008",0.21435450567245,-0.284815547905375
"ENSG00000171863",0.023744368677932,-0.705199158112459
"ENSG00000120656",0.110318341214048,-0.948809343070117
"ENSG00000117481",-0.132710565961239,0.0505722286717365
"ENSG00000081026",-0.0142759293911236,1.05436560291243
"ENSG00000188157",0.0204478136765355,0.575805089563272
"ENSG00000261326",-0.0283688113782811,0.426390969395383
"ENSG00000004487",0.0197835637664945,-0.89462559372712
"ENSG00000066557",-0.172911866123512,0.491066317386059
"ENSG00000134371",-1.32209780198692,0.645370216011283
"ENSG00000175087",-0.175724531471006,0.380310199069923
"ENSG00000008130",-0.046354359695056,0.104208654714644
"ENSG00000009780",-0.103097758127751,0.252280983979266
"ENSG00000134717",0.123966903615908,-0.500365957308524
"ENSG00000079739",-0.345349509578397,0.344244618121731
"ENSG00000130764",0.1164284027571,-0.451313829493896
"ENSG00000143570",0.149735770030167,0.00425907286394369
"ENSG00000088280",0.118718918868688,0.17534790751948
"ENSG00000131591",-0.220155115108516,0.306207409679559
"ENSG00000185499",-0.0826155331433904,0.544181411222985
"ENSG00000168118",-0.07549186357057,-0.520735434991617
"ENSG00000158796",-0.191073641190655,-0.628116641903416
"ENSG00000126091",-0.299674569993596,0.43824253300258
"ENSG00000180488",0.216592868853137,-0.348803675685101
"ENSG00000157077",0.130038326081164,-0.0500992881137086
"ENSG00000143537",-0.0287288349533725,0.0700455998817546
"ENSG00000143799",0.142438800458722,-0.305419085236234
"ENSG00000116251",-0.14102406895706,0.220916417975983
"ENSG00000048707",-0.179399992354898,0.523261287229273
"ENSG00000120370",0.0607835644291496,-0.42024745739905
"ENSG00000116237",-0.0283328947084993,-0.479578822591729
"ENSG00000143353",0.0753656704978617,-0.578075222666257
"ENSG00000117724",0.201780307876251,-1.6880600630118
"ENSG00000171603",-0.277887804524288,-0.398774970643015
"ENSG00000143153",0.0430624593112899,0.266283445851238
"ENSG00000163867",-0.102919775010296,1.54941315032131
"ENSG00000115750",-0.0918282945486575,-2.75728375967182
"ENSG00000143390",0.0349312780580945,-0.614433691715554
"ENSG00000066027",0.0805918617232661,-5.22910095233762
"ENSG00000115758",-0.766776506551645,0.522465336032758
"ENSG00000137962",-0.0920488784190948,0.331917228341756
"ENSG00000188786",0.0501552161304878,0.372732337503813
"ENSG00000142892",0.0955067492218575,0.377717221732462
"ENSG00000213190",-0.490330110157997,0.8598462350909
"ENSG00000162520",0.167942707225711,0.451550253110648
"ENSG00000094975",0.194092453782525,0.0464762032681282
"ENSG00000162650",-0.343902835205981,0.826645704328459
"ENSG00000135842",-0.0642249870495313,0.229348845744411
"ENSG00000119285",0.147317197261148,1.08559173694828
"ENSG00000235477",-0.20602079470067,-0.852314794953517
"ENSG00000090686",-0.0217401934884058,-0.42784498557166
"ENSG00000137996",0.0297640009478859,0.0710786635318859
"ENSG00000162613",0.00773606402476371,-0.121693572070484
"ENSG00000085832",-0.0673929570672526,0.391059995464418
"ENSG00000023909",0.0324716376839116,1.10190457985562
"ENSG00000118655",-0.0109223491006958,0.340531485736447
"ENSG00000143553",-1.0134318361327,0.863408703940827
"ENSG00000151694",-0.172549572717395,0.653373588047752
"ENSG00000160691",0.16410204876884,0.107822195919647
"ENSG00000143314",0.245557230004142,0.293134098821079
"ENSG00000198700",0.109862973903331,1.15846696101708
"ENSG00000174606",0.0852314099876481,-0.0164332241647571
"ENSG00000146463",0.139137204448847,0.346999191426948
"ENSG00000143190",0.156937232551217,-0.481956049578356
"ENSG00000142599",0.0515115034013345,0.92114190144828
"ENSG00000134318",-0.0040005970122893,0.647814473075584
"ENSG00000085433",0.0967225568162207,-0.37401340460053
"ENSG00000186283",0.0947731260562412,0.636813516020198
"ENSG00000116685",0.109100715019171,-0.181615121211107
"ENSG00000117385",-0.0505819787111249,-0.225826350151112
"ENSG00000179456",0.165506152050547,-0.536562455381351
"ENSG00000160062",0.213373972738844,-0.295294804125558
"ENSG00000169641",-0.136981656676912,0.573270766140934
"ENSG00000143179",0.175195310267155,1.0709315854946
"ENSG00000075151",-0.0836105931701412,1.10214829767309
"ENSG00000178295",0.136602945081697,0.0973645081673108
"ENSG00000143466",0.0982174553596928,-0.810459314996484
"ENSG00000162512",-0.237997814338206,-0.0189419258176675
"ENSG00000185278",-0.0851801288490836,0.915605920368133
"ENSG00000142676",0.288648642395392,-0.0603974534882135
"ENSG00000143319",-0.259310699814246,0.0812806834142487
"ENSG00000197780",-0.26444456533961,-1.73156454288589
"ENSG00000162604",0.31867826916552,0.237749760501135
"ENSG00000143061",-0.0812855071973547,0.578389768748878
"ENSG00000179085",-0.0474013604795038,0.0895148676439076
"ENSG00000198892",-0.136826365294871,0.646923315302525
"ENSG00000225241",0.118618937403165,0.425358793568354
"ENSG00000183386",0.0838299781547958,0.413408570955454
"ENSG00000242125",0.148147519330549,0.61929822187366
"ENSG00000213064",0.080285669176833,-0.316565144449512
"ENSG00000119203",0.194180469974903,0.240270711318887
"ENSG00000137970",0.189791656578088,1.08014919663468
"ENSG00000132849",-0.0426956498691703,-0.279300650643331
"ENSG00000143067",0.0376982478933656,-0.334241428898478
"ENSG00000122483",-0.105618256820126,-0.633373999445341
"ENSG00000160058",0.0317231355335455,-1.08962070245411
"ENSG00000197785",-0.22118156724527,-0.482781764305244
"ENSG00000078369",-0.00654735407768717,-0.165600550298076
"ENSG00000138092",-0.707755054344743,0.405443066422323
"ENSG00000131697",0.418691908863633,-0.100971806495568
"ENSG00000064703",0.142463568163304,0.141331905606956
"ENSG00000126107",0.143211031795251,-0.637216134106864
"ENSG00000142867",-0.0805183087025616,0.451769432745688
"ENSG00000157911",0.0883008726273682,-0.13181048570733
"ENSG00000117289",0.133478115881581,0.282433046853396
"ENSG00000065243",-0.295171416996549,0.886262285666637
"ENSG00000117408",0.614769722850339,-0.101680863474747
"ENSG00000143398",0.102537492311104,0.476118431800091
"ENSG00000132676",0.058720621253239,0.01923460965958
"ENSG00000158710",0.101998295909003,0.398786288972652
"ENSG00000173171",-0.149521082101907,0.237008789338133
"ENSG00000254685",0.264613343888617,-1.35640422098137
"ENSG00000116337",0.0919507617007509,-2.4907577033832
"ENSG00000181817",0.185876632310442,-1.2071662657571
"ENSG00000197989",0.00141593868274525,0.453855646234996
"ENSG00000143970",-0.350801844278051,0.796954623984361
"ENSG00000171492",-0.197626877990986,0.551322550578241
"ENSG00000009307",-0.549139110267918,0.52739785666852
"ENSG00000198860",0.0721485791122126,-0.0191881234185556
"ENSG00000203668",-0.224005863888904,-0.270566638375612
"ENSG00000160688",0.112906194848397,-1.67966948476489
"ENSG00000158711",0.135788779507977,-0.769990175514497
"ENSG00000135862",0.0816731820844447,0.0740584546244838
"ENSG00000134186",-0.36957788063566,0.190642933553028
"ENSG00000159588",0.0768764284566457,0.134869448874222
"ENSG00000004455",0.25375463354801,-0.521310537743366
"ENSG00000090020",0.0482301011697305,0.734457306398192
"ENSG00000143878",-0.024783005249611,0.143887801974042
"ENSG00000081692",0.208741082473955,0.610065661612326
"ENSG00000185630",0.242358263517066,0.0601596217969313
"ENSG00000143158",-0.149265371866589,1.16702498741073
"ENSG00000188976",0.0808478772354076,-0.674996491389355
"ENSG00000133059",-0.0969704707396558,-0.503011227680704
"ENSG00000121900",-0.154703855506833,-0.49707038891623
"ENSG00000162734",-0.318668075322922,0.659676293469009
"ENSG00000134686",0.0975362331308847,-0.434905795649713
"ENSG00000143622",0.177751849202429,-1.9376446857199
"ENSG00000171608",-0.993370193798844,-0.107791138477667
"ENSG00000117016",-0.0484707037631957,-1.36834133881951
"ENSG00000160087",-0.107549277523568,0.122133620646094
"ENSG00000168710",0.170278539447946,-1.90629570186899
"ENSG00000158882",0.120195853399473,-1.89927113988216
"ENSG00000163050",-0.0592881282766482,-0.159668318948464
"ENSG00000142798",0.0358428000504185,-4.90658348982152
"ENSG00000143418",-1.15081447514693,0.164759087782956
"ENSG00000010072",-0.118860394130967,-6.70691646856549
"ENSG00000036549",-0.0234024792464672,-1.16549983620257
"ENSG00000055070",0.0504012796360463,-1.10452559454064
"ENSG00000125945",0.0438398029871607,-2.16756023852966
"ENSG00000160752",-0.00442267647184767,-1.07046617196901
"ENSG00000143458",0.202737857853878,-1.07149837234103
"ENSG00000169241",0.0199015040021684,-2.10135293462672
"ENSG00000143367",0.120067334824755,-1.97042428500847
"ENSG00000181873",0.0767285502685083,-0.833540318264658
