"","CELL1_TREATMENT1","CELL2_TREATMENT1"
"ENSG00000127481",0.999008209499928,0.134513877589399
"ENSG00000135847",0.999008209499928,0.877215590583238
"ENSG00000121486",0.999008209499928,0.958862663365514
"ENSG00000116455",0.999008209499928,0.341767641457648
"ENSG00000223380",0.999008209499928,0.0666668725189569
"ENSG00000217801",0.999008209499928,0.180173742516183
"ENSG00000116906",0.999008209499928,0.450438290466421
"ENSG00000143321",0.999008209499928,0.608118959231195
"ENSG00000154380",0.999008209499928,0.0273001731515461
"ENSG00000143740",0.999008209499928,0.6953046082323
"ENSG00000186501",0.999008209499928,0.190665585142539
"ENSG00000117335",0.999008209499928,0.0233870241854927
"ENSG00000198793",0.999008209499928,0.000165027674558018
"ENSG00000116898",0.999008209499928,0.0339224291698831
"ENSG00000151353",0.999008209499928,0.969590890084653
"ENSG00000224051",0.999008209499928,0.242103449897972
"ENSG00000132781",0.999008209499928,0.433259219827682
"ENSG00000116747",0.999008209499928,0.739423255422144
"ENSG00000079277",0.999008209499928,0.109970361282324
"ENSG00000134313",0.999008209499928,0.349662823651387
"ENSG00000159363",0.999008209499928,0.000236835513326794
"ENSG00000117748",0.999008209499928,0.731761463365591
"ENSG00000121957",0.999008209499928,0.113949479989429
"ENSG00000125944",0.999008209499928,0.65385302821077
"ENSG00000163486",0.999008209499928,0.0315098575352212
"ENSG00000131778",0.999008209499928,0.683199083114735
"ENSG00000116815",0.999008209499928,0.0769800671440066
"ENSG00000116918",0.999008209499928,0.0286180899832762
"ENSG00000116903",0.999008209499928,0.166215536788207
"ENSG00000157933",0.999008209499928,0.160208072470884
"ENSG00000117133",0.999008209499928,0.231343444142655
"ENSG00000142784",0.999008209499928,0.833514922944422
"ENSG00000162976",0.999008209499928,0.380383757930444
"ENSG00000117419",0.999008209499928,0.943141369007157
"ENSG00000134697",0.999008209499928,0.522489692528634
"ENSG00000069424",0.999008209499928,0.953705945908203
"ENSG00000143207",0.999008209499928,0.665574639667422
"ENSG00000198744",0.999008209499928,0.00906314879976309
"ENSG00000025800",0.999008209499928,0.0201457090276549
"ENSG00000221978",0.999008209499928,0.0538262144107075
"ENSG00000163386",0.999008209499928,0.237486352843439
"ENSG00000173660",0.999008209499928,0.0933816237994357
"ENSG00000066322",0.999008209499928,0.72465426928045
"ENSG00000163029",0.999008209499928,0.129875737850923
"ENSG00000117523",0.999008209499928,0.956174358601872
"ENSG00000143162",0.999008209499928,0.985936914152756
"ENSG00000180198",0.999008209499928,0.514586184368776
"ENSG00000078618",0.999008209499928,0.800741171053485
"ENSG00000097021",0.999008209499928,0.0596840447041742
"ENSG00000152904",0.999008209499928,0.696097062600036
"ENSG00000160072",0.999008209499928,0.101053290789285
"ENSG00000137947",0.999008209499928,0.0256775726838194
"ENSG00000182551",0.999008209499928,0.779728368032996
"ENSG00000076356",0.999008209499928,0.186595664551965
"ENSG00000160051",0.999008209499928,0.108204914844893
"ENSG00000115129",0.999008209499928,0.000125618822875886
"ENSG00000213047",0.999008209499928,0.0163103230374199
"ENSG00000163399",0.999008209499928,0.166927975068757
"ENSG00000116478",0.999008209499928,0.000148537569574295
"ENSG00000175279",0.999008209499928,0.351038079183591
"ENSG00000169504",0.999008209499928,0.00654140013320168
"ENSG00000197568",0.999008209499928,0.0504497733551384
"ENSG00000135778",0.999008209499928,0.0421706910320022
"ENSG00000182004",0.999008209499928,0.482249237126358
"ENSG00000053372",0.999008209499928,0.999626085285669
"ENSG00000162419",0.999008209499928,0.726369363632332
"ENSG00000143845",0.999008209499928,0.608118959231195
"ENSG00000182827",0.999008209499928,0.597853380530813
"ENSG00000116489",0.999008209499928,0.988367358248162
"ENSG00000011021",0.999008209499928,0.749401180925562
"ENSG00000189339",0.999008209499928,0.11422173286394
"ENSG00000075945",0.999008209499928,0.214979074147959
"ENSG00000163472",0.999008209499928,0.160085768666501
"ENSG00000136636",0.999008209499928,0.471492553119625
"ENSG00000168159",0.999008209499928,0.0916511592023812
"ENSG00000160767",0.999008209499928,0.468374580647983
"ENSG00000067334",0.999008209499928,0.0418015169020788
"ENSG00000178028",0.999008209499928,0.194233812640004
"ENSG00000116957",0.999008209499928,0.0706065423050973
"ENSG00000117036",0.999008209499928,0.976395467002091
"ENSG00000197312",0.999008209499928,0.0731953526039714
"ENSG00000116679",0.999008209499928,0.0390993743724643
"ENSG00000143751",0.999008209499928,0.231115493806334
"ENSG00000116649",0.999008209499928,0.0744803768174926
"ENSG00000123836",0.999008209499928,0.55259812622321
"ENSG00000116525",0.999008209499928,0.586698863345861
"ENSG00000143198",0.999008209499928,0.56216341367691
"ENSG00000117360",0.999008209499928,0.884376300080118
"ENSG00000185104",0.999008209499928,0.209633776764531
"ENSG00000117461",0.999008209499928,0.51665761103815
"ENSG00000162413",0.999008209499928,0.8844733919634
"ENSG00000117118",0.999008209499928,0.194733378874697
"ENSG00000198912",0.999008209499928,7.81781438607385e-07
"ENSG00000117519",0.999008209499928,0.045885046526359
"ENSG00000052723",0.999008209499928,0.510639369582957
"ENSG00000180758",0.999008209499928,0.493595355597702
"ENSG00000081721",0.999008209499928,0.0167046578935776
"ENSG00000135776",0.999008209499928,0.116623940864148
"ENSG00000198198",0.999008209499928,0.0302178172160308
"ENSG00000126088",0.999008209499928,0.344437838656818
"ENSG00000240857",0.999008209499928,0.0175590846874361
"ENSG00000118193",0.999008209499928,0.000159821492515234
"ENSG00000116874",0.999008209499928,0.0587282274689339
"ENSG00000122406",0.999008209499928,0.294655566204392
"ENSG00000116793",0.999008209499928,0.190665585142539
"ENSG00000117448",0.999008209499928,0.160085768666501
"ENSG00000121753",0.999008209499928,0.471492553119625
"ENSG00000170385",0.999008209499928,0.76841650476443
"ENSG00000122482",0.999008209499928,0.230859184164208
"ENSG00000116698",0.999008209499928,0.232688759759072
"ENSG00000117114",0.999008209499928,0.18668748806091
"ENSG00000116667",0.999008209499928,0.277780503294072
"ENSG00000156869",0.999008209499928,0.409781629572812
"ENSG00000163874",0.999008209499928,0.0769800671440066
"ENSG00000159592",0.999008209499928,0.534796670175775
