"","CELL1_TREATMENT1","CELL2_TREATMENT1"
"ENSG00000162517",0.973635657430172,6.90823712279063e-05
"ENSG00000178922",0.768432859262791,0.26203767462571
"ENSG00000143702",0.961840721371205,3.03828407550214e-05
"ENSG00000143514",0.8273409768063,0.0395226180724875
"ENSG00000196505",0.828155057727162,0.00930228156019275
"ENSG00000122218",0.876973198927255,0.756593214804459
"ENSG00000143384",0.958321094983062,0.00188343479564996
"ENSG00000157216",0.813512191268704,0.056087176840675
"ENSG00000184677",0.872762707210134,0.548183912535503
"ENSG00000132680",0.857634631280046,0.0320113217126178
"ENSG00000230124",0.822513500270357,0.494617153934063
"ENSG00000142632",0.230602624488396,0.181588744660445
"ENSG00000037637",0.883885206261154,5.95682598950735e-05
"ENSG00000162616",0.928962144692122,5.74518492202397e-06
"ENSG00000180098",0.986739016316257,0.000217690897303619
"ENSG00000117395",0.939115796227401,0.458657833441128
"ENSG00000179051",0.935697029961356,1.63566804059233e-08
"ENSG00000244038",0.863502277434795,3.31867473679539e-05
"ENSG00000116871",0.472082497083145,0.103349960503874
"ENSG00000157184",0.984418483604634,0.000133558752667361
"ENSG00000121774",0.728730735007788,3.06927541009855e-05
"ENSG00000174574",0.725187715091607,1.74545966093119e-10
"ENSG00000116191",0.0487513449993609,0.0402452129807554
"ENSG00000053371",0.943989828514892,0.000708211515691687
"ENSG00000116786",0.85870375843673,1.74906634433046e-06
"ENSG00000204178",0.966757327157479,2.54378931752578e-06
"ENSG00000163374",0.801695103084038,0.0201450010691359
"ENSG00000134253",0.495702757462375,7.07415226046639e-05
"ENSG00000117697",0.737718290628611,0.156083990796283
"ENSG00000162852",0.747145942734709,0.356600230983772
"ENSG00000198399",0.56105952792387,0.0288187615502964
"ENSG00000142871",0.149427558564328,0.960365444351284
"ENSG00000000460",0.406100985675177,0.902029569719474
"ENSG00000117410",0.806898736105949,0.863728361940526
"ENSG00000197622",0.98927963294014,0.0177290523200591
"ENSG00000131236",0.809441508508544,0.000109113522604878
"ENSG00000142669",0.46786924612705,0.00011341176473595
"ENSG00000187634",0.908069180919065,0.00223283037972487
"ENSG00000162736",0.951978578501797,0.935849959444742
"ENSG00000158850",0.907643112616716,0.43091276035966
"ENSG00000118960",0.628616654525672,0.656588201830576
"ENSG00000158715",0.577850004215469,0.165805649621162
"ENSG00000121310",0.698004465185484,0.578828761745106
"ENSG00000137942",0.25684710877026,0.467589179220497
"ENSG00000117676",0.740144534900216,0.655178933240302
"ENSG00000116584",0.10221992276971,0.570156014017852
"ENSG00000143437",0.693834401000968,0.19498790517217
"ENSG00000119280",0.525248050977779,0.0990331186456486
"ENSG00000151693",0.781295950550319,0.827708135882547
"ENSG00000066279",0.73647473260371,0.00452909855618051
"ENSG00000084623",0.589112553405286,0.240395631125963
"ENSG00000117242",0.799741747292816,0.844942560120716
"ENSG00000121644",0.957929564420761,0.0731348361868113
"ENSG00000158864",0.533108925658634,0.0619612178469434
"ENSG00000198799",0.810544958385898,0.0390508753197244
"ENSG00000085999",0.973990229929749,0.36362756144808
"ENSG00000242193",0.845830078321614,0.605130938943948
"ENSG00000158286",0.296513409314467,0.113138178061331
"ENSG00000069275",0.828374305536399,0.0836223047616039
"ENSG00000126709",0.459143111485383,0.0112962363560836
"ENSG00000218283",0.635853547813369,0.227986615246249
"ENSG00000085840",0.831771136157483,0.404035438665748
"ENSG00000135763",0.844527845080795,0.012704332060886
"ENSG00000143862",0.733237735898436,0.189466231645487
"ENSG00000174021",0.607335237166757,0.496230946351175
"ENSG00000152332",0.738092282452968,0.0736021003310516
"ENSG00000117569",0.69647332454153,0.00936189340910449
"ENSG00000065135",0.734951136514304,0.580046883631578
"ENSG00000143373",0.895910241131563,0.285510894692847
"ENSG00000174307",0.817477654845278,0.00988406446341186
"ENSG00000180667",0.343057710913939,0.000100502193518384
"ENSG00000177888",0.928468439518046,0.0339480694564161
"ENSG00000143748",0.826063726411139,0.0442107911089485
"ENSG00000135870",0.840745571577639,0.324169172784131
"ENSG00000143401",0.83478079890508,0.254248705872774
"ENSG00000187147",0.95094615317467,0.237095590725618
"ENSG00000132196",0.436206615485544,0.164765036610176
"ENSG00000169991",0.840503391116823,0.513868365890607
"ENSG00000116288",0.655229846804324,0.637521894507458
"ENSG00000143761",0.94112408552246,0.118146505143001
"ENSG00000196187",0.802720981802406,0.530705225083392
"ENSG00000162910",0.341424165292661,0.227090968981835
"ENSG00000162851",0.837900062783512,0.0611794238744305
"ENSG00000116133",0.851963258872196,0.698246301158639
"ENSG00000168765",0.681809876417287,0.835151309434034
"ENSG00000162496",0.844664299433109,0.230578553218155
"ENSG00000070831",0.976015725792563,0.217004394919694
"ENSG00000057757",0.992443422633087,0.00486109610847247
"ENSG00000154222",0.871350159263247,0.913585379000251
"ENSG00000132881",0.597959932244472,0.037769919915781
"ENSG00000183856",0.767526839883868,0.853459709832189
"ENSG00000143641",0.829208338153695,0.728304669319185
"ENSG00000254726",0.714789005762016,0.0512936131955153
"ENSG00000157193",0.267433323933811,0.0316108063504186
"ENSG00000057252",0.73073690904869,0.413093724702415
"ENSG00000117139",0.606651013902116,0.019749490408884
"ENSG00000162377",0.906991000060457,0.0256506335790235
"ENSG00000162636",0.831698257571871,0.837378944904299
"ENSG00000117298",0.72028509303939,0.0226420345525177
"ENSG00000162368",0.784498886638443,0.966826098209309
"ENSG00000116922",0.636633649050288,0.58492896049034
"ENSG00000169905",0.75638984560536,0.0801998511378342
"ENSG00000116459",0.656958927978916,0.334219405637008
"ENSG00000086015",0.484762278529314,0.404567077585032
"ENSG00000107404",0.936894094509246,0.38470486427788
"ENSG00000116670",0.832489350308037,0.454204287916006
"ENSG00000173726",0.780559046545513,0.0356881739346107
"ENSG00000213625",0.733385965536696,0.101022089783579
"ENSG00000116539",0.722092303065716,0.894121232211242
"ENSG00000054523",0.98057112218464,0.115679606346179
"ENSG00000085998",0.67784300852605,0.581367365202036
"ENSG00000008128",0.278061381192159,0.00255701405699685
"ENSG00000137992",0.967967204611494,0.0324419172743868
"ENSG00000123473",0.599325314753112,0.200751706205829
"ENSG00000131788",0.0986822089185638,0.0660499173112817
"ENSG00000116668",0.876886535102824,0.0357284665098014
"ENSG00000117616",0.928777268443421,0.0652703909823868
"ENSG00000117450",0.849217188654022,0.00254086192527741
"ENSG00000155366",0.822036808849984,4.88131750785644e-05
"ENSG00000143614",0.132175327082823,0.0669177574340324
"ENSG00000162522",0.930795315422685,0.0192000592854596
"ENSG00000116209",0.464967553079706,0.00429661237505602
"ENSG00000187145",0.356588142130747,0.0478699806001171
"ENSG00000225828",0.824649483588959,0.101731973948092
"ENSG00000163468",0.530181534083072,0.0290241339124361
"ENSG00000163191",0.79960010343566,0.152971809069027
"ENSG00000143479",0.747828506269495,0.0164850418195488
"ENSG00000049239",0.887172950794617,0.0123432371197802
"ENSG00000083444",0.674186356376061,0.0264251340755529
"ENSG00000132716",0.148440097092912,0.336153463692116
"ENSG00000214193",0.53503582171716,0.604988925655035
"ENSG00000116198",0.881962938169607,0.00649587235901153
"ENSG00000134250",0.885292989179366,0.00152198785219067
"ENSG00000204084",0.821095658028902,0.734054706957542
"ENSG00000143476",0.689568813861832,0.911770430550915
"ENSG00000162729",0.603047012322705,0.87334113354696
"ENSG00000213281",0.629214676301897,0.164741392960396
"ENSG00000160055",0.657166448644625,0.0595744045439494
"ENSG00000171853",0.929380556188808,0.717234618409231
"ENSG00000152104",0.950613160734036,0.000385688873603937
"ENSG00000117318",0.983871604628482,0.0110134748531517
"ENSG00000134308",0.953585214348102,0.048716672972116
"ENSG00000160818",0.974766622412034,0.316621216518036
"ENSG00000272455",0.347017516431345,0.00894552461704487
"ENSG00000153936",0.805244716071268,0.0190309077213933
"ENSG00000188529",0.851805509085789,0.796003128663303
"ENSG00000162783",0.654792644525878,0.024442415976258
"ENSG00000117411",0.835239632669066,0.535276252406872
"ENSG00000172456",0.884184832487315,2.05615453273701e-05
"ENSG00000118454",0.719867229559783,0.00487046670775621
"ENSG00000157064",0.675687270478133,0.942397951440887
"ENSG00000171848",0.69648010257129,0.853795406885797
"ENSG00000178104",0.0119216035584701,0.0661942948704217
"ENSG00000183155",0.669918869157431,0.095257444944893
"ENSG00000258634",0.286101198627167,0.301118348383408
"ENSG00000054277",0.931630955152953,0.572009615458833
"ENSG00000173614",0.861773986727468,0.34075275685316
"ENSG00000049246",0.778301605618481,0.648805741142874
"ENSG00000197747",0.466884042570774,0.00129191589995836
"ENSG00000143499",0.814647753062176,0.452106134388723
"ENSG00000116273",0.941874176365952,0.0259140482539967
"ENSG00000143776",0.838171300915097,0.00641381494400727
"ENSG00000133056",0.450741897335118,0.0846557130186484
"ENSG00000177606",0.843386686947289,0.558123248839913
"ENSG00000115128",0.665428268440126,0.341522813930569
"ENSG00000162813",0.549942456751994,0.00294359372393026
"ENSG00000135837",0.963656613557902,0.218668340254074
"ENSG00000151779",0.411057486712118,0.42349682048197
"ENSG00000143157",0.997350221405651,0.0081837413647976
"ENSG00000065600",0.747245011495944,3.84565424138201e-05
"ENSG00000168264",0.727369759982391,0.0308975808444271
"ENSG00000153207",0.876920724110024,0.346003151842108
"ENSG00000180867",0.92693075072692,0.21008707882707
"ENSG00000058673",0.484245830139563,0.0237957042919612
"ENSG00000188290",0.851730195683433,0.006547013872682
"ENSG00000223745",0.765504329042385,0.927805555906576
"ENSG00000168275",0.947405435136332,0.150754314454589
"ENSG00000188206",0.833747785459528,0.127737898599375
"ENSG00000035687",0.943304488832437,0.000938584838742287
"ENSG00000160753",0.964572557455741,0.280889925608547
"ENSG00000132906",0.973357580220124,0.908862656049153
"ENSG00000117505",0.571985941891463,0.914701868966762
"ENSG00000160049",0.866595398143105,0.00343257562240104
"ENSG00000118197",0.646757667271062,0.0309272826927942
"ENSG00000179163",0.859077830813695,0.121404214201012
"ENSG00000143164",0.938845970048365,0.0772893695731137
"ENSG00000162889",0.502369084151635,0.291709509956243
"ENSG00000156876",0.897485126299689,0.0606972488186483
"ENSG00000173218",0.899651357767451,0.00173009576711923
"ENSG00000185946",0.0236103316651032,0.33148046777861
"ENSG00000198952",0.660712651326004,0.64700266938776
"ENSG00000118873",0.771981092477214,0.0109731266965321
"ENSG00000134248",0.94049288715266,0.0311397055961467
"ENSG00000127463",0.977396261268127,0.642254896960446
"ENSG00000248333",0.744562325862194,0.384255144058467
"ENSG00000177868",0.59224268529878,0.820375528906808
"ENSG00000143870",0.221950711998404,0.0317031066103166
"ENSG00000171865",0.877480011479268,3.53695981514895e-09
"ENSG00000198837",0.589737746019603,0.445349101188522
"ENSG00000123472",0.93955861517786,0.880803601313792
"ENSG00000068697",0.683518400657275,0.00935552426572699
"ENSG00000120942",0.487607696295302,0.419056023118105
"ENSG00000143756",0.782985916716626,0.189800417121865
"ENSG00000115761",0.568615991178978,0.16969845953246
"ENSG00000142875",0.906134100810161,0.185483729458995
"ENSG00000160685",0.527648749957523,0.985030451682276
"ENSG00000117262",0.778380697679391,0.37674344892596
"ENSG00000116885",0.0717023408456648,0.295551857636049
"ENSG00000198160",0.377642343853516,0.00384426764867951
"ENSG00000117614",0.22243230463735,0.964678721398066
"ENSG00000143013",0.352707071646038,0.985727292941878
"ENSG00000020129",0.844051243228105,0.729333937211
"ENSG00000135801",0.489276287857005,0.652281607923154
"ENSG00000131791",0.725276833423447,0.226488825894758
"ENSG00000162402",0.338694251477265,0.0879445118788
"ENSG00000169972",0.90322673843557,0.102685800769065
"ENSG00000130939",0.968916385071835,0.0291967026445656
"ENSG00000134330",0.547021538155951,0.911878746675512
"ENSG00000219481",0.0473783715599546,0.413987649509067
"ENSG00000169914",0.206522973000239,0.301552972678267
"ENSG00000134375",0.92124382261396,0.261328929744273
"ENSG00000142856",0.533510140887252,0.00723816179988956
"ENSG00000158195",0.853503037281885,0.00092844473940997
"ENSG00000116791",0.979605735728519,0.738120080878696
"ENSG00000143183",0.333103116366427,0.200606525404812
"ENSG00000137955",0.748670698846321,0.254679061537009
"ENSG00000116473",0.98821011274631,0.0042672777021839
"ENSG00000159596",0.626714530587727,0.214367978239082
"ENSG00000097033",0.734622834415164,0.530322328776141
"ENSG00000116128",0.654621231816931,0.741175298312573
"ENSG00000076321",0.70772040665351,0.674934539700115
"ENSG00000169016",0.419858847339857,0.578415335673195
"ENSG00000136643",0.786426942331682,0.00891411099420823
"ENSG00000117593",0.468908596277219,0.00590925882921285
"ENSG00000143252",0.753035761572328,0.0125301316571895
"ENSG00000116883",0.698961428583994,0.182521739904138
"ENSG00000060688",0.982205532311915,0.00424922768707434
"ENSG00000186141",0.991701167933875,0.99535099044289
"ENSG00000010803",0.329191555305965,0.470942386434042
"ENSG00000158006",0.882601781171571,0.320071628750622
"ENSG00000227671",0.495618507667779,0.00580811780353887
"ENSG00000171960",0.7146350722144,0.055170728214832
"ENSG00000153904",0.536426470147932,0.263378183401149
"ENSG00000143742",0.715335274342263,0.0190186356389408
"ENSG00000142657",0.54974148702303,0.316546663622469
"ENSG00000135766",0.981407661715549,0.511445157088037
"ENSG00000138101",0.624811795605772,6.12712671099374e-07
"ENSG00000157870",0.951082825097226,0.000885476040805506
"ENSG00000143811",0.789895875158418,0.944135416241183
"ENSG00000007341",0.861874187554308,0.607102884031629
"ENSG00000121766",0.750664771080965,0.000240450325106993
"ENSG00000116830",0.550210813720427,0.170914800557863
"ENSG00000228929",0.84759330495692,0.060956027964954
"ENSG00000116161",0.883903704152846,0.279836958407295
"ENSG00000116212",0.287135387609781,0.617658807860646
"ENSG00000177674",0.770867865969833,0.398824574372914
"ENSG00000162694",0.377546896187641,0.120372188399445
"ENSG00000041988",0.489833181346799,0.547801206350016
"ENSG00000143549",0.801237876522026,0.0560922626023149
"ENSG00000043514",0.671430052035981,0.811733052108527
"ENSG00000159479",0.281475080189375,0.506206704487152
"ENSG00000159658",0.684401559410091,0.00366460266455312
"ENSG00000143322",0.923769300019884,0.253572509608849
"ENSG00000090432",0.0159887625767582,0.508459620212439
"ENSG00000143315",0.463679297455056,0.00659452018286432
"ENSG00000176022",0.684230790379669,0.0025033468973681
"ENSG00000142634",0.539110244405124,0.335007151495347
"ENSG00000163479",0.581383926953765,0.476221819116536
"ENSG00000143727",0.0315322082430948,0.502580006901886
"ENSG00000158793",0.949297911408029,0.00107607249534343
"ENSG00000255103",0.903474504434853,0.324899078754464
"ENSG00000143515",0.838960569073155,0.00700423647893193
"ENSG00000153363",0.797421073482727,0.825795155688192
"ENSG00000156875",0.697217890273489,0.170459331449151
"ENSG00000215908",0.221254320956476,0.469069629095232
"ENSG00000035115",0.84198438957607,0.00724715005622081
"ENSG00000143106",0.877537092442135,0.193552634369854
"ENSG00000162623",0.92546969541727,0.0294158467283336
"ENSG00000116353",0.317290299323256,0.692564733398592
"ENSG00000171793",0.038302664551493,0.796725124352275
"ENSG00000067208",0.763837658836401,0.000249131338462092
"ENSG00000058804",0.660232225707038,0.415096777622976
"ENSG00000133226",0.646446553760088,0.605646211562609
"ENSG00000198625",0.655730038637111,0.148862029579112
"ENSG00000162607",0.95114427930456,0.000463172752636749
"ENSG00000159377",0.782577666018711,0.00144097264581465
"ENSG00000069248",0.843538363586325,0.865453552354605
"ENSG00000115756",0.684649888430128,0.0276485161946834
"ENSG00000153187",0.750835903399477,0.00880227301375639
"ENSG00000179403",0.538247897302892,0.827482626367509
"ENSG00000092847",0.446631500794819,0.886543970164239
"ENSG00000067704",0.694567056341313,7.51725306611335e-13
"ENSG00000162430",0.829153714201569,0.484250523908353
"ENSG00000117713",0.691292262369412,0.00119177342603477
"ENSG00000162437",0.863955033547621,0.473450243730165
"ENSG00000198830",0.470206874652537,0.789075241620153
"ENSG00000163866",0.729714310558506,0.43170494955605
"ENSG00000117533",0.0510866990451071,0.607221647288202
"ENSG00000158716",0.985984616851251,0.000472998931596305
"ENSG00000168614",0.787854387909859,0.00038568689987776
"ENSG00000175756",0.340064607107727,0.306495682854613
"ENSG00000163462",0.921571937099038,0.0306413438986919
"ENSG00000067533",0.617901680609445,0.0741271941180893
"ENSG00000117305",0.731455502261065,0.379880201066769
"ENSG00000058799",0.969115195549776,0.429699350879085
"ENSG00000143621",0.637422665104148,0.00923010085206135
"ENSG00000198746",0.987560175385005,0.458104216410812
"ENSG00000162923",0.791887686152651,0.000590317258318295
"ENSG00000159348",0.84979518994632,0.000303196472246208
"ENSG00000084072",0.647127974061677,0.737481777476173
"ENSG00000116285",0.831849123335239,3.25609500743618e-06
"ENSG00000132773",0.0879134302933032,0.000161749088554214
"ENSG00000196182",0.895315138152545,0.784631142250803
"ENSG00000137936",0.934143779593916,0.0108747560267471
"ENSG00000158828",0.637736920417397,0.480617504502733
"ENSG00000117153",0.384485029207,0.025284488812628
"ENSG00000143612",0.00874155315769363,0.563914766191517
"ENSG00000143569",0.811506707372273,0.0113863558231155
"ENSG00000187961",0.414484396145411,0.0916561451295577
"ENSG00000059588",0.00240206306530417,0.558646014528807
"ENSG00000116138",0.909863791094792,0.000290029905830453
"ENSG00000116580",0.711556981994573,0.459835529797275
"ENSG00000203832",0.824251069569019,0.95219018269791
"ENSG00000066136",0.95691286508085,0.260699757858558
"ENSG00000173960",0.706290364631559,0.587118146895433
"ENSG00000163113",0.995840978230744,0.0156918856923371
"ENSG00000183814",0.814742454146226,0.307627154669335
"ENSG00000273373",0.805811133162362,0.235020841575417
"ENSG00000233954",0.358956266480356,0.0176426577544364
"ENSG00000157916",0.64358536021877,0.43353234387263
"ENSG00000116497",0.0107971250963225,0.622823685656462
"ENSG00000126070",0.665068611967576,2.86137821196391e-05
"ENSG00000130508",0.858382233318514,0.00338278822428303
"ENSG00000198841",0.580339453616279,0.284385340682022
"ENSG00000163125",0.6156192948183,0.00517860792521538
"ENSG00000162642",0.990609592581769,0.46787219086875
"ENSG00000197956",0.759314158703813,0.000126668543027814
"ENSG00000117155",0.998652582302835,0.00028465940532321
"ENSG00000197323",0.958170947357278,0.246396053344145
"ENSG00000188807",0.629855355198125,0.0338713893554006
"ENSG00000169231",0.341929154168535,5.09864625623811e-05
"ENSG00000162408",0.836078617079071,0.571042806762766
"ENSG00000143774",0.472031713289746,0.237681981213348
"ENSG00000125459",0.766471894101927,0.000289021889830257
"ENSG00000143457",0.877789354124716,0.281618492887994
"ENSG00000143624",0.607560052413206,0.242770817652563
"ENSG00000077549",0.534675308358271,0.0117291182238452
"ENSG00000121903",0.708768137495822,0.575272745768118
"ENSG00000116675",0.426813165766933,0.396089310621417
"ENSG00000175137",0.622281517371691,0.0610647400834427
"ENSG00000117399",0.478525561647104,0.100433072396329
"ENSG00000174151",0.789148664923229,0.00778280597140808
"ENSG00000163156",0.131594714358457,0.724770962347409
"ENSG00000162688",0.739700137271238,0.0241961993040018
"ENSG00000163348",0.710406614457095,0.935027269641617
"ENSG00000133065",0.840263402755678,1.28015313399662e-05
"ENSG00000120333",0.830348141744339,0.000231811684530851
"ENSG00000014914",0.937693102861239,0.0353071705202464
"ENSG00000143303",0.556782877487418,0.805277547477694
"ENSG00000116171",0.282240086718358,0.570610747198726
"ENSG00000196449",0.260882229583553,0.942114485388343
"ENSG00000243452",0.208742123248331,0.122067985361528
"ENSG00000162735",0.881149266381174,0.100771266108685
"ENSG00000182749",0.821783878200325,0.000117281215633546
"ENSG00000116754",0.741874209576775,0.0525847242637845
"ENSG00000184007",0.844393792237788,0.0123698244197461
"ENSG00000143493",0.879167264256526,0.30794791509787
"ENSG00000116151",0.744291617980714,0.0674268951911526
"ENSG00000163155",0.899542983192444,0.0343666608703847
"ENSG00000117054",0.960228104669373,0.196907561714796
"ENSG00000078808",0.669064458060812,0.127803666293542
"ENSG00000159352",0.988285193690006,0.403850968569598
"ENSG00000163346",0.658567119138374,0.491534378239693
"ENSG00000177954",0.569842099366822,0.000457481022043916
"ENSG00000117174",0.990983928710567,0.861893934100294
"ENSG00000134222",0.363011677144431,0.577434290128198
"ENSG00000116213",0.632523249850649,0.000393945337866742
"ENSG00000142937",0.896212410617625,0.45244069857696
"ENSG00000134748",0.443982027403987,0.705538489947705
"ENSG00000117691",0.484643697916959,0.146718037020719
"ENSG00000143337",0.505261527176367,0.776682641275808
"ENSG00000143258",0.943659924280902,0.021982208913182
"ENSG00000135823",0.578361332466651,0.0115450365931531
"ENSG00000198890",0.952309043886413,0.021717083194697
"ENSG00000143543",0.893197210207049,0.0136552485783662
"ENSG00000162591",0.576406220711857,0.0252149063641586
"ENSG00000152078",0.844353148080328,0.165544222883503
"ENSG00000162441",0.775283868389679,0.976957640656489
"ENSG00000134684",0.7726976514552,0.245324899040463
"ENSG00000142945",0.594131643227832,0.0103600963907236
"ENSG00000143228",0.952826136377847,0.170708932131668
"ENSG00000159423",0.436274871139735,0.0547542865272915
"ENSG00000134255",0.147739609117672,0.923664430409408
"ENSG00000171161",0.704617836151636,0.0207391432406837
"ENSG00000055917",0.585320515511428,0.451946412592523
"ENSG00000143442",0.726396429333143,9.09914215358219e-05
"ENSG00000153029",0.644270498043656,0.130197236588903
"ENSG00000197965",0.966783650331907,0.399308004700363
"ENSG00000143222",0.529660093956957,0.0147595984618711
"ENSG00000116809",0.73024096940336,0.0210540586136069
"ENSG00000058668",0.713287830799162,0.533160327459731
"ENSG00000117862",0.665896586689488,0.000514507576762493
"ENSG00000189171",0.956718702007929,0.982503977716381
"ENSG00000143554",0.886728224689408,5.71201595275767e-07
"ENSG00000158109",0.594917564534154,0.513004401055268
"ENSG00000203705",0.999508313562072,0.0507629512313751
"ENSG00000054267",0.613364353998282,0.0166832377198165
"ENSG00000151414",0.383438781979465,0.000458530920815226
"ENSG00000185842",0.822867765151916,1.79625757466706e-05
"ENSG00000142864",0.000238340385305622,0.928835562754141
"ENSG00000143771",0.662676931002644,0.238365300485007
"ENSG00000032389",0.894994871075608,0.00174586801914604
"ENSG00000162769",0.825562678356031,0.185118296331114
"ENSG00000157181",0.774997246795931,0.00040205516102225
"ENSG00000163875",0.544044714256427,0.89157619174202
"ENSG00000143093",0.7401110393893,0.864148740154841
"ENSG00000162909",0.748869947036649,0.301367234120372
"ENSG00000115884",0.506853293301954,0.566526809463693
"ENSG00000092621",0.548458197407843,0.0287946214186341
"ENSG00000084636",0.744741295418333,0.00529434664690609
"ENSG00000143126",0.836013979443466,5.68638728986298e-06
"ENSG00000116221",0.297914677540412,0.105984683554944
"ENSG00000185090",0.501649132766268,0.00127344828512569
"ENSG00000130695",0.644901174124412,0.0189304534103944
"ENSG00000116604",0.924999652651166,0.0368476037405899
"ENSG00000115137",0.990092321608597,0.298298368941803
"ENSG00000142733",0.770477855015013,0.000331664744696024
"ENSG00000065978",0.617156718171007,0.000494052943023667
"ENSG00000084070",0.813129987764433,6.69277642146695e-06
"ENSG00000162434",0.406344101861243,0.195584155656527
"ENSG00000176393",0.765691923375572,0.0101864434013949
"ENSG00000130766",0.904618432036601,0.00128666106311575
"ENSG00000215717",0.663341329687595,0.0442751140703329
"ENSG00000040487",0.985441900620876,1.54627288543688e-05
"ENSG00000121851",0.85276924312099,0.00355239816263389
"ENSG00000127483",0.862004226313056,0.310790838083153
"ENSG00000132780",0.633935715024319,0.00331705351469005
"ENSG00000174371",0.313051219788341,0.0911350593581289
"ENSG00000116350",0.942100845872881,0.702554365965356
"ENSG00000163382",0.448847191496475,0.70809699223137
"ENSG00000171824",0.243026949489665,0.303655839014385
"ENSG00000197429",0.856967240268642,0.5501658181726
"ENSG00000116560",0.404892153896142,0.00166854768979447
"ENSG00000172059",0.868531392033505,0.0684328075122332
"ENSG00000142751",0.995791880163905,0.00901637830647405
"ENSG00000116857",0.630682226997879,0.221222968391775
"ENSG00000000457",0.604657454559179,0.506060641211406
"ENSG00000143374",0.122322392833751,0.219774720358452
"ENSG00000158615",0.000236490082794146,0.893729781275618
"ENSG00000117640",0.65700874627082,0.202209848292505
"ENSG00000131238",0.311427156809175,0.766890438435451
"ENSG00000234741",0.830514520682437,0.00643996519126408
"ENSG00000077152",0.763049730432611,0.762900553316649
"ENSG00000172339",0.919020066035581,0.479325932498966
"ENSG00000070785",0.85983679198485,0.000791091213924592
"ENSG00000183431",0.892453947038748,0.0299738208860513
"ENSG00000234171",0.744576203698341,0.0185474345664979
"ENSG00000049245",0.977859291764721,0.868170022550074
"ENSG00000135829",0.869502833537146,0.93321158635516
"ENSG00000131584",0.238407062246456,0.0535848330347911
"ENSG00000116521",0.200477212957883,0.00171803918681548
"ENSG00000198162",0.720851484535233,0.0845847374110768
"ENSG00000081870",0.528173271243506,0.495682488331004
"ENSG00000224870",0.957503579025287,0.231254405457672
"ENSG00000172380",0.932991878270457,0.00492202546441939
"ENSG00000079785",0.963518521449281,6.52103706891889e-05
"ENSG00000162585",0.289091419471851,0.574125792435022
"ENSG00000143379",0.936325665227192,0.000281320641811627
"ENSG00000213240",0.863135973176018,0.209478350460437
"ENSG00000143369",0.876657779384891,0.000673764213719773
"ENSG00000162378",0.794084139382599,0.000628407921884895
"ENSG00000127125",0.980170885493479,8.21465256177548e-06
"ENSG00000137944",0.853881903862103,6.47802158051111e-05
"ENSG00000143420",0.839491618559656,0.00509460778586318
"ENSG00000157191",0.128673273668511,0.669057185940914
"ENSG00000132768",0.866357122867198,0.0106192333656595
"ENSG00000162664",0.635094994631437,0.0940081861882492
"ENSG00000117280",0.893529581444788,0.216935782374055
"ENSG00000142627",0.986990351857499,2.77418010964644e-06
"ENSG00000143436",0.827916838262153,5.64962868283995e-05
